SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
1.33203,0.18387,-1.14889,-0.45005,0.96671,0.83538,0.81598,0.64887,0.67664,0.68925,0.46553,0.40838,0.38945,0.42119,0.01778,-0.07522,0.03927,-0.02075,-0.28525,-0.23335,-0.58635,-0.75859,-0.69286,-0.62389,-0.65479,-0.78189,-0.24135,0.11037,0.08543,-0.18736,-0.20585,-0.24256,0.21342,-0.03211,0.26469,0.23816,0.22554,0.27986,0.09116,0.4487,0.38528,0.49847,0.51447,0.28858,-0.02784,0.09517,0.15323,0.16349
-0.36078,0.64758,-0.04612,-1.20087,-0.5195,0.91062,0.78433,0.76883,0.61548,0.64419,0.65407,0.43601,0.38043,0.36151,0.39048,-0.00516,-0.09466,0.01878,-0.04164,-0.30387,-0.25304,-0.6055,-0.77761,-0.71263,-0.64384,-0.67498,-0.80231,-0.26002,0.09088,0.06742,-0.20784,-0.2257,-0.26061,0.19376,-0.05032,0.24804,0.22157,0.2091,0.26331,0.07403,0.4322,0.36765,0.48079,0.49804,0.27185,-0.04354,0.07945,0.138
0.50276,0.30099,0.44949,0.12863,-0.82174,-0.37457,0.91406,0.80031,0.79726,0.64961,0.66384,0.66396,0.4527,0.39981,0.38287,0.421,0.05262,-0.03232,0.06335,0.00102,-0.26259,-0.21209,-0.55149,-0.71904,-0.6545,-0.58856,-0.61708,-0.73693,-0.22745,0.10648,0.07823,-0.19159,-0.20371,-0.23477,0.20426,-0.02963,0.25937,0.23337,0.22096,0.27371,0.08965,0.4445,0.38409,0.49346,0.51272,0.29276,-0.01431,0.10003
-1.3922,-0.86273,-0.9487,-0.78763,-0.93525,-1.46825,-1.01658,0.36441,0.28937,0.31402,0.23698,0.24636,0.23027,0.00232,-0.04962,-0.06235,-0.02665,-0.35121,-0.39851,-0.27027,-0.33316,-0.57372,-0.52759,-0.853,-1.00212,-0.94501,-0.88508,-0.90977,-1.01899,-0.53347,-0.19216,-0.21378,-0.47588,-0.47547,-0.49774,-0.06056,-0.28442,0.00693,-0.01928,-0.03064,0.02152,-0.15034,0.21035,0.15787,0.27528,0.30173,0.08179,-0.22184
-0.49805,-1.27567,-1.05377,-1.10762,-0.98357,-1.08308,-1.48416,-1.10835,0.08627,0.02534,0.07577,0.04619,0.06008,0.04669,-0.1669,-0.21769,-0.22951,-0.18642,-0.51818,-0.5615,-0.42716,-0.48754,-0.7196,-0.67689,-1.00379,-1.15469,-1.0889,-1.02546,-1.0514,-1.16817,-0.66365,-0.32083,-0.33634,-0.58863,-0.57955,-0.58933,-0.14038,-0.36833,-0.06907,-0.09609,-0.10831,-0.05762,-0.22862,0.14499,0.0901,0.21082,0.23797,0.01475
0.25308,-0.31903,-1.05723,-0.87136,-0.91923,-0.80522,-0.90495,-1.36853,-1.02198,0.10497,0.07719,0.14642,0.10957,0.11749,0.10042,-0.08267,-0.12863,-0.1379,-0.09394,-0.4154,-0.46704,-0.34548,-0.40522,-0.64532,-0.62047,-0.94454,-1.09627,-1.02952,-0.96527,-0.98834,-1.0978,-0.61062,-0.27904,-0.28961,-0.54077,-0.53693,-0.5533,-0.12736,-0.34412,-0.05798,-0.08322,-0.09497,-0.0454,-0.21833,0.14609,0.08847,0.20136,0.22086
0.26811,0.23987,-0.22642,-0.86452,-0.72464,-0.76859,-0.68741,-0.76859,-1.19364,-0.91023,0.13446,0.10334,0.16533,0.12693,0.13858,0.12334,-0.05406,-0.09753,-0.10658,-0.06381,-0.36565,-0.42224,-0.32713,-0.38228,-0.61599,-0.59343,-0.89769,-1.03739,-0.97686,-0.91716,-0.93814,-1.04545,-0.59585,-0.28419,-0.2975,-0.5321,-0.5302,-0.5481,-0.13722,-0.34312,-0.06338,-0.08851,-0.10017,-0.05465,-0.21986,0.12392,0.06385,0.17942
1.48492,1.13424,0.90605,0.57628,-0.04783,0.05638,0.00235,0.06245,-0.03575,-0.48836,-0.32561,0.60919,0.55129,0.57202,0.50652,0.5112,0.50739,0.33831,0.29803,0.28994,0.32836,0.01258,-0.04999,0.02029,-0.03615,-0.28029,-0.26095,-0.56995,-0.70896,-0.65866,-0.59943,-0.6208,-0.724,-0.28554,0.02217,0.01308,-0.22204,-0.23066,-0.25846,0.14474,-0.07075,0.20689,0.18103,0.16897,0.21368,0.04133,0.37592,0.31357
0.67577,1.36817,1.16598,0.97844,0.71946,0.17094,0.26067,0.2123,0.26341,0.16428,-0.27768,-0.13682,0.73207,0.68215,0.69235,0.60954,0.62355,0.62002,0.45849,0.42044,0.41339,0.4557,0.13611,0.06803,0.1376,0.08956,-0.16087,-0.15082,-0.44858,-0.58418,-0.53303,-0.47593,-0.4976,-0.59549,-0.17041,0.12459,0.11208,-0.11949,-0.13033,-0.16158,0.23727,0.02547,0.29835,0.27398,0.26224,0.30631,0.1365,0.46433
-0.28638,0.17916,0.98087,0.88574,0.7585,0.50828,-0.02526,0.07267,0.02305,0.08085,-0.03399,-0.46166,-0.32543,0.5896,0.54958,0.56403,0.50093,0.53095,0.5326,0.35826,0.32025,0.3133,0.35532,0.03545,-0.03303,0.0433,-0.00754,-0.25732,-0.24808,-0.54082,-0.67301,-0.623,-0.56646,-0.5867,-0.685,-0.26106,0.04022,0.02497,-0.2038,-0.21262,-0.24342,0.15105,-0.06492,0.21208,0.18717,0.17536,0.2213,0.05221
-0.45554,-0.53872,-0.14835,0.58382,0.55271,0.50351,0.27011,-0.22302,-0.16015,-0.20202,-0.15308,-0.24789,-0.60992,-0.48318,0.37262,0.33745,0.37587,0.35099,0.38733,0.38955,0.23071,0.19494,0.18898,0.2345,-0.05838,-0.119,-0.04525,-0.09906,-0.35007,-0.34258,-0.63358,-0.76282,-0.70586,-0.64899,-0.66781,-0.76868,-0.34972,-0.05466,-0.06488,-0.28663,-0.2963,-0.32418,0.0633,-0.14631,0.12081,0.09746,0.08693,0.12857
-0.57766,-0.81077,-0.74117,-0.32728,0.41651,0.41892,0.39861,0.17089,-0.3323,-0.26748,-0.30883,-0.25934,-0.3543,-0.70688,-0.57647,0.28824,0.25194,0.29556,0.28147,0.31969,0.32044,0.16015,0.12489,0.11825,0.16275,-0.13178,-0.19648,-0.11761,-0.16972,-0.41593,-0.40428,-0.6877,-0.81364,-0.76076,-0.70514,-0.72384,-0.82395,-0.4081,-0.11096,-0.11877,-0.3421,-0.34755,-0.37706,0.00954,-0.19765,0.06879,0.04565,0.03505
0.81829,-0.43322,-0.77849,-0.72548,-0.31408,0.42448,0.41809,0.40301,0.17726,-0.33176,-0.2661,-0.30734,-0.25766,-0.35205,-0.70198,-0.56817,0.29782,0.25869,0.30078,0.28837,0.32592,0.32602,0.16546,0.13056,0.12414,0.16947,-0.12649,-0.19384,-0.11428,-0.16674,-0.41246,-0.39991,-0.68359,-0.80896,-0.75746,-0.7016,-0.72017,-0.81975,-0.40333,-0.10255,-0.11205,-0.33602,-0.34218,-0.37299,0.01333,-0.1932,0.07359,0.05054
-0.11954,0.22857,-0.55036,-0.83494,-0.77229,-0.35282,0.38647,0.38328,0.37787,0.15489,-0.34961,-0.28161,-0.32186,-0.27178,-0.36524,-0.71322,-0.57826,0.28171,0.24181,0.28448,0.27375,0.31282,0.30989,0.14984,0.11525,0.10843,0.15397,-0.13975,-0.20727,-0.12695,-0.18214,-0.4265,-0.41301,-0.69657,-0.82131,-0.76906,-0.71307,-0.73179,-0.83137,-0.41565,-0.11472,-0.12556,-0.34952,-0.3541,-0.38484,0.00148,-0.20453,0.06224
-1.10998,-1.16522,-1.02336,-1.25206,-1.25982,-1.11533,-0.72202,0.04355,0.10474,0.13598,-0.09198,-0.5745,-0.51899,-0.55794,-0.50838,-0.59123,-0.89736,-0.7595,0.06154,0.02511,0.07385,0.07531,0.11147,0.12064,-0.04194,-0.07825,-0.08287,-0.03887,-0.32737,-0.38795,-0.30981,-0.36627,-0.58489,-0.56408,-0.8276,-0.94452,-0.89304,-0.84001,-0.85781,-0.95398,-0.554,-0.25507,-0.2632,-0.47889,-0.47632,-0.50492,-0.12593,-0.32851
0.73577,-0.05543,-0.13257,-0.11365,-0.37995,-0.67334,-0.74361,-0.42395,0.27882,0.2764,0.29524,0.06252,-0.40887,-0.36031,-0.3953,-0.3473,-0.42339,-0.70939,-0.57248,0.22564,0.17944,0.20875,0.1929,0.22475,0.23057,0.06682,0.03087,0.02866,0.0727,-0.2102,-0.27364,-0.20198,-0.25407,-0.47154,-0.45899,-0.7135,-0.82255,-0.77288,-0.72233,-0.74011,-0.83119,-0.44012,-0.15094,-0.15358,-0.3593,-0.35856,-0.39012,-0.02634
0.3407,0.61359,0.08625,0.03565,0.04489,-0.15204,-0.43731,-0.53754,-0.26579,0.32093,0.32159,0.35274,0.13512,-0.31714,-0.2605,-0.29608,-0.2492,-0.31863,-0.63221,-0.49808,0.30024,0.25278,0.29155,0.26365,0.28948,0.30426,0.13799,0.10162,0.10136,0.14497,-0.14332,-0.2196,-0.14508,-0.18297,-0.40368,-0.38558,-0.65319,-0.76857,-0.71847,-0.66563,-0.68503,-0.78431,-0.37378,-0.07621,-0.08181,-0.29428,-0.29782,-0.33019
-1.25802,-0.76285,-0.31371,-0.69702,-0.73374,-0.70384,-0.87484,-1.05158,-1.05555,-0.78314,-0.1652,-0.10475,-0.02968,-0.24909,-0.66963,-0.60918,-0.64035,-0.59245,-0.65563,-0.94499,-0.81798,-0.03743,-0.07641,-0.02978,-0.05586,-0.02466,-0.00598,-0.16993,-0.20628,-0.2081,-0.17017,-0.43736,-0.49501,-0.41437,-0.45696,-0.66246,-0.63959,-0.90452,-1.00907,-0.96307,-0.91205,-0.93062,-1.02868,-0.62869,-0.33463,-0.34279,-0.55338,-0.5493
0.63285,-0.46421,-0.36213,-0.0577,-0.38307,-0.42199,-0.41148,-0.55667,-0.72867,-0.78812,-0.53902,0.0164,0.06149,0.11127,-0.08397,-0.48313,-0.43023,-0.46095,-0.41753,-0.47524,-0.75527,-0.64814,0.05741,0.02645,0.06091,0.02453,0.0503,0.07008,-0.09146,-0.12427,-0.12442,-0.08401,-0.35034,-0.40669,-0.33487,-0.37455,-0.57234,-0.55586,-0.79602,-0.89214,-0.85199,-0.80426,-0.82282,-0.91384,-0.54035,-0.26803,-0.27955,-0.47438
-0.31963,0.27567,-0.57664,-0.46866,-0.20494,-0.52966,-0.56884,-0.55659,-0.70109,-0.86761,-0.92862,-0.66887,-0.12507,-0.07822,-0.00364,-0.20132,-0.5856,-0.54004,-0.5697,-0.52587,-0.58426,-0.86096,-0.75986,-0.06001,-0.09486,-0.05423,-0.07812,-0.0584,-0.03602,-0.19261,-0.22481,-0.22578,-0.18461,-0.44163,-0.48411,-0.40831,-0.44672,-0.64145,-0.62495,-0.86519,-0.9613,-0.92169,-0.874,-0.89175,-0.98165,-0.61576,-0.3459,-0.35598
0.47428,0.02586,0.34966,-0.37934,-0.28233,-0.06127,-0.36894,-0.40899,-0.40551,-0.54991,-0.71497,-0.78663,-0.54179,-0.02004,0.01543,0.06823,-0.11821,-0.48791,-0.44636,-0.47479,-0.43188,-0.48659,-0.76688,-0.66584,0.01374,-0.01477,0.01386,-0.01609,0.00839,0.02938,-0.12111,-0.15328,-0.15523,-0.11446,-0.36366,-0.40849,-0.33557,-0.37776,-0.57117,-0.55894,-0.7988,-0.89575,-0.85408,-0.80734,-0.82471,-0.91452,-0.55133,-0.27919
0.74541,0.70453,0.37579,0.5471,-0.1281,-0.0524,0.16446,-0.12492,-0.16508,-0.1611,-0.32532,-0.50189,-0.61735,-0.3884,0.12511,0.1535,0.1958,0.02597,-0.3379,-0.29493,-0.3229,-0.28042,-0.33266,-0.62147,-0.52217,0.14517,0.11721,0.13747,0.09466,0.11758,0.13385,-0.01559,-0.04712,-0.04988,-0.01078,-0.25587,-0.30114,-0.2315,-0.27167,-0.46725,-0.45915,-0.70215,-0.80117,-0.75696,-0.71251,-0.7301,-0.81551,-0.45931
-1.04464,-0.11657,0.06697,-0.15438,0.07456,-0.44406,-0.36527,-0.20426,-0.47184,-0.50313,-0.49775,-0.62675,-0.7719,-0.8549,-0.6463,-0.18245,-0.12619,-0.04961,-0.20981,-0.54617,-0.50262,-0.52991,-0.48855,-0.53668,-0.80885,-0.70307,-0.03494,-0.06711,-0.04785,-0.08881,-0.06838,-0.04728,-0.18959,-0.2195,-0.22059,-0.18671,-0.42309,-0.46748,-0.39495,-0.42952,-0.61964,-0.60632,-0.83778,-0.92631,-0.88369,-0.84056,-0.85753,-0.94118
-1.24323,-1.42425,-0.44914,-0.20799,-0.39298,-0.13394,-0.62043,-0.53771,-0.37352,-0.64002,-0.66961,-0.66173,-0.78664,-0.92124,-0.99547,-0.78381,-0.31992,-0.25722,-0.1698,-0.32933,-0.66415,-0.61757,-0.64533,-0.60418,-0.65428,-0.91952,-0.80948,-0.14473,-0.17561,-0.15289,-0.18724,-0.16557,-0.14263,-0.28483,-0.31437,-0.31523,-0.28214,-0.51322,-0.55449,-0.47991,-0.51614,-0.70024,-0.68754,-0.91308,-0.99896,-0.9576,-0.91508,-0.93211
1.90273,0.266,-0.89478,-0.12239,0.05241,-0.16386,0.06402,-0.43657,-0.36327,-0.2071,-0.47362,-0.50488,-0.49981,-0.62981,-0.7704,-0.85526,-0.64245,-0.17876,-0.12575,-0.04244,-0.1996,-0.53891,-0.49388,-0.52107,-0.47985,-0.52793,-0.79898,-0.6955,-0.03862,-0.06936,-0.05028,-0.0884,-0.06773,-0.0452,-0.18818,-0.21783,-0.21882,-0.18416,-0.41922,-0.46058,-0.38688,-0.42359,-0.61324,-0.60359,-0.83379,-0.9229,-0.88068,-0.83759
1.32489,1.75554,0.59014,-0.64122,0.00914,0.16257,-0.05322,0.15761,-0.3445,-0.27352,-0.11858,-0.38102,-0.41246,-0.40817,-0.53991,-0.68465,-0.77608,-0.56636,-0.10651,-0.05899,0.02029,-0.13361,-0.47539,-0.43121,-0.45797,-0.41744,-0.46452,-0.73699,-0.63654,0.01472,-0.01852,-0.00115,-0.04058,-0.02139,0.00119,-0.13992,-0.16967,-0.17091,-0.13595,-0.37312,-0.41541,-0.34324,-0.38028,-0.57055,-0.56241,-0.79396,-0.88463,-0.8426
1.10062,1.21692,1.51014,1.04359,0.08486,0.38976,0.48547,0.27987,0.46111,-0.03887,0.01114,0.14624,-0.10564,-0.13917,-0.13771,-0.26153,-0.40146,-0.50501,-0.32708,0.10243,0.1259,0.19403,0.04543,-0.27833,-0.23725,-0.26325,-0.22322,-0.2661,-0.53873,-0.45629,0.15338,0.11684,0.13287,0.09383,0.11344,0.13488,-0.00032,-0.02977,-0.03191,0.00242,-0.22886,-0.26649,-0.19631,-0.23002,-0.41801,-0.41712,-0.64903,-0.74477
-0.5801,0.18943,0.35153,0.68613,0.31468,-0.3586,0.00028,0.17622,0.00081,0.17886,-0.27668,-0.23346,-0.10305,-0.35404,-0.38181,-0.37615,-0.48912,-0.59656,-0.67127,-0.47672,-0.06737,-0.04134,0.02329,-0.12667,-0.44177,-0.40819,-0.43397,-0.39303,-0.43254,-0.6885,-0.60778,-0.00364,-0.03592,-0.01453,-0.05285,-0.02977,-0.00101,-0.13284,-0.16225,-0.16394,-0.13077,-0.34707,-0.37948,-0.30595,-0.33552,-0.51273,-0.50881,-0.72893
0.49621,-0.10784,0.37932,0.50608,0.75976,0.47925,-0.09171,0.16717,0.31322,0.13842,0.28999,-0.12972,-0.09496,0.04042,-0.19847,-0.2271,-0.22329,-0.33097,-0.46379,-0.55094,-0.36021,0.05097,0.08354,0.1342,-0.0203,-0.33365,-0.30096,-0.32679,-0.28325,-0.32442,-0.59233,-0.52022,0.09196,0.07401,0.09718,0.06029,0.08574,0.1125,-0.01993,-0.05076,-0.05386,-0.02155,-0.2445,-0.28073,-0.20734,-0.23763,-0.42788,-0.42396
-1.2936,-0.66511,-0.98055,-0.43204,-0.29696,-0.02857,-0.31085,-0.73934,-0.39954,-0.24053,-0.35957,-0.14716,-0.54205,-0.48768,-0.34802,-0.5604,-0.58502,-0.57703,-0.67593,-0.79496,-0.87582,-0.67714,-0.27786,-0.24114,-0.19285,-0.34275,-0.64652,-0.60798,-0.63213,-0.59086,-0.63417,-0.87452,-0.78685,-0.18808,-0.21236,-0.18409,-0.20643,-0.19343,-0.15787,-0.29188,-0.32055,-0.32253,-0.29286,-0.50865,-0.54189,-0.4725,-0.50348,-0.67826
0.53028,-0.57274,-0.34944,-0.66327,-0.22591,-0.12259,0.0968,-0.13323,-0.50241,-0.21553,-0.08267,-0.19702,-0.01271,-0.37536,-0.33405,-0.21443,-0.41841,-0.44282,-0.43643,-0.52794,-0.64565,-0.73513,-0.56749,-0.19257,-0.16653,-0.13016,-0.27442,-0.55602,-0.52645,-0.54796,-0.50827,-0.54791,-0.78293,-0.70347,-0.14573,-0.16807,-0.14332,-0.16591,-0.14847,-0.11648,-0.23634,-0.26458,-0.26714,-0.2401,-0.4472,-0.4847,-0.42237,-0.44771
-1.36597,-0.49115,-1.22137,-0.89919,-1.16696,-0.78089,-0.67589,-0.45059,-0.67199,-1.01001,-0.68835,-0.51251,-0.61371,-0.41391,-0.7442,-0.68702,-0.55385,-0.75669,-0.77944,-0.7706,-0.86047,-0.97168,-1.05211,-0.88236,-0.52204,-0.48293,-0.42424,-0.57355,-0.83969,-0.80362,-0.82278,-0.78552,-0.82814,-1.03216,-0.93884,-0.38632,-0.4063,-0.37254,-0.39039,-0.37398,-0.34363,-0.46421,-0.49137,-0.49313,-0.46918,-0.66856,-0.70585,-0.64221
1.35202,0.16097,0.38344,-0.36344,-0.1891,-0.51113,-0.14763,-0.05728,0.1359,-0.0848,-0.43687,-0.18877,-0.05342,-0.16591,-0.00267,-0.35255,-0.31078,-0.18395,-0.38668,-0.40916,-0.40173,-0.48832,-0.61958,-0.70143,-0.5487,-0.18876,-0.1705,-0.12957,-0.2717,-0.53788,-0.50384,-0.5246,-0.48815,-0.52461,-0.74587,-0.66305,-0.11547,-0.14012,-0.11518,-0.1409,-0.12466,-0.09757,-0.21546,-0.24308,-0.24482,-0.21945,-0.42749,-0.46424
1.26877,1.58649,0.85335,0.89403,0.18574,0.32037,0.03643,0.37677,0.45666,0.63314,0.41975,0.04161,0.21922,0.31469,0.20071,0.33507,-0.02275,0.02684,0.15613,-0.04691,-0.06871,-0.06231,-0.14474,-0.2926,-0.38454,-0.24575,0.11198,0.1151,0.13427,-0.00479,-0.274,-0.24575,-0.26695,-0.23131,-0.26674,-0.49447,-0.41841,0.11982,0.09856,0.11435,0.08172,0.09317,0.11073,-0.00191,-0.0304,-0.0331,-0.00447,-0.21568
1.70583,1.72945,1.92524,1.50723,1.47815,0.90238,0.97527,0.78975,1.01756,1.07579,1.20725,1.06724,0.72573,0.84589,0.88163,0.76744,0.84106,0.52471,0.57239,0.67591,0.51094,0.49281,0.49793,0.43364,0.29072,0.19112,0.29502,0.61029,0.59716,0.58073,0.45779,0.20217,0.22576,0.20371,0.23557,0.20207,-0.03402,0.02241,0.52656,0.50964,0.50999,0.46812,0.48112,0.48658,0.38005,0.35416,0.35106,0.37635
-0.34605,1.55524,1.61339,1.82608,1.3916,1.38331,0.8241,0.90987,0.71349,0.94408,1.00226,1.13294,0.98971,0.65306,0.7775,0.82034,0.70549,0.78467,0.47393,0.52226,0.62372,0.45683,0.43953,0.44407,0.37873,0.23331,0.12704,0.23612,0.55115,0.54086,0.52797,0.40364,0.15145,0.17429,0.15251,0.18451,0.15134,-0.08075,-0.02108,0.4849,0.46731,0.4702,0.42838,0.43884,0.44612,0.33956,0.31389,0.3108
-0.7764,-0.64365,1.4895,1.57904,1.80164,1.36032,1.35067,0.78711,0.87918,0.67231,0.91016,0.96983,1.10432,0.95588,0.61853,0.74785,0.79158,0.67332,0.75558,0.44764,0.49586,0.59853,0.43026,0.41317,0.41789,0.35267,0.20601,0.09723,0.20895,0.52595,0.5154,0.50542,0.37996,0.1281,0.15177,0.13037,0.16296,0.12996,-0.10297,-0.03935,0.46753,0.44979,0.45301,0.40974,0.41938,0.42818,0.32118,0.2955
-0.89063,-1.16639,-0.88237,1.37726,1.51922,1.74297,1.29387,1.28904,0.74196,0.83487,0.62467,0.86355,0.92304,1.05456,0.90381,0.57625,0.70718,0.75389,0.63611,0.72111,0.41838,0.46831,0.56832,0.40015,0.3833,0.38769,0.32268,0.17802,0.06902,0.18248,0.49697,0.4868,0.4799,0.3528,0.10209,0.12758,0.10626,0.13902,0.10588,-0.12757,-0.0632,0.44335,0.42531,0.43003,0.38658,0.3966,0.4058,0.29947
-0.63726,-0.87483,-1.00722,-1.15662,0.86865,1.20892,1.52606,1.05265,1.07453,0.56834,0.64925,0.41996,0.64848,0.70801,0.83952,0.69431,0.38978,0.52721,0.58716,0.47608,0.56795,0.27275,0.31983,0.43175,0.25918,0.24042,0.24671,0.18035,0.0348,-0.06947,0.04172,0.35138,0.34458,0.35096,0.22479,-0.01829,0.0084,-0.01235,0.02003,-0.01314,-0.23678,-0.16509,0.33885,0.32113,0.33159,0.2901,0.29918,0.30601
1.43168,0.84652,0.73804,0.63166,0.43034,1.48437,1.69739,1.9199,1.48959,1.45379,0.95982,1.03129,0.86326,1.07834,1.13565,1.26299,1.12955,0.80181,0.90802,0.93568,0.83185,0.88692,0.58738,0.62959,0.73177,0.56763,0.54919,0.55582,0.49374,0.34797,0.24417,0.34037,0.64143,0.62621,0.61155,0.49355,0.26065,0.2847,0.26286,0.29254,0.26212,0.04208,0.1054,0.57865,0.56633,0.57061,0.52536,0.53211
0.02359,0.99698,0.60758,0.51938,0.43507,0.28037,1.23215,1.46704,1.71076,1.34492,1.3486,0.89862,0.97847,0.82293,1.03912,1.09304,1.21426,1.0835,0.78426,0.90516,0.92576,0.8225,0.88745,0.58664,0.62175,0.7317,0.56477,0.5452,0.55356,0.49239,0.34513,0.23065,0.33327,0.6433,0.63225,0.61877,0.50842,0.27863,0.30378,0.28157,0.31002,0.2789,0.06086,0.12602,0.59835,0.58565,0.58827,0.54218
0.77317,0.48093,1.20871,0.91646,0.84478,0.77612,0.63771,1.35574,1.55469,1.75423,1.44339,1.43207,1.04896,1.1057,0.95721,1.12494,1.16846,1.26523,1.16645,0.91162,1.00566,1.01642,0.93599,0.99045,0.71793,0.75482,0.85384,0.70298,0.68355,0.68748,0.62647,0.49013,0.38401,0.48491,0.75979,0.74369,0.73435,0.62619,0.40879,0.43054,0.41068,0.43761,0.40873,0.19007,0.25114,0.6958,0.67782,0.6711
-0.77121,0.12794,-0.05426,0.67772,0.4399,0.36762,0.30348,0.1804,0.99437,1.23817,1.46426,1.15704,1.17164,0.80336,0.86281,0.7074,0.87692,0.92065,1.01746,0.92128,0.6804,0.7874,0.80432,0.7291,0.79427,0.5103,0.54594,0.64936,0.48815,0.46972,0.47644,0.42146,0.27771,0.17552,0.27839,0.56048,0.55041,0.5538,0.43965,0.22332,0.25527,0.23466,0.26233,0.22997,0.01876,0.07476,0.52475,0.51171
-1.4858,-1.7548,-0.613,-0.67064,0.06781,-0.15448,-0.22605,-0.28662,-0.40566,0.53273,0.87243,1.16175,0.81656,0.86523,0.49807,0.55697,0.37127,0.55801,0.60778,0.71776,0.60536,0.35015,0.48005,0.5218,0.43607,0.52274,0.22663,0.2585,0.37323,0.20509,0.18659,0.19451,0.13742,-0.00112,-0.08746,0.02768,0.32338,0.31917,0.33212,0.20827,-0.01614,0.01547,-0.00558,0.02382,-0.01232,-0.22129,-0.16175,0.31039
-0.36434,-1.24836,-1.52327,-0.76562,-0.79362,-0.12429,-0.33719,-0.40468,-0.46334,-0.57738,0.35476,0.72619,1.03564,0.69513,0.75455,0.38413,0.45376,0.26323,0.4506,0.50144,0.61402,0.50437,0.24245,0.36891,0.42272,0.3412,0.42485,0.13067,0.16698,0.28198,0.11672,0.09811,0.10545,0.04897,-0.07777,-0.16015,-0.04928,0.24045,0.23985,0.25624,0.13646,-0.08374,-0.05183,-0.07168,-0.04177,-0.07818,-0.28319,-0.22005
0.62841,0.12732,-0.73014,-1.06584,-0.52424,-0.57359,0.04874,-0.15123,-0.21764,-0.27351,-0.40746,0.48288,0.8448,1.14523,0.79887,0.8409,0.47497,0.56042,0.38043,0.55746,0.60787,0.71774,0.60964,0.34907,0.46423,0.51679,0.43387,0.51217,0.21022,0.24515,0.35506,0.19159,0.17348,0.17942,0.12283,2e-04,-0.0802,0.02558,0.31476,0.30999,0.32337,0.20122,-0.02378,0.01122,-0.00929,0.01979,-0.01361,-0.21791
-1.07541,-0.22389,-0.43439,-1.08005,-1.32475,-0.80344,-0.82327,-0.31092,-0.50085,-0.55361,-0.59702,-0.69968,0.07713,0.46147,0.80891,0.46971,0.54703,0.22416,0.31719,0.14233,0.32544,0.37634,0.48625,0.38365,0.14846,0.27285,0.33007,0.24279,0.32075,0.0218,0.05433,0.16915,0.01062,-0.00634,0.00117,-0.05879,-0.17449,-0.25327,-0.14306,0.14874,0.14469,0.16072,0.03959,-0.17794,-0.14549,-0.16455,-0.13533,-0.17103
0.52205,-0.82488,-0.166,-0.37393,-0.99482,-1.26118,-0.75935,-0.79228,-0.27336,-0.46378,-0.51736,-0.5622,-0.66799,0.11583,0.49381,0.83448,0.49671,0.56953,0.25233,0.34588,0.17017,0.34984,0.40058,0.5077,0.40611,0.16948,0.28228,0.34154,0.25694,0.33445,0.03997,0.07249,0.18527,0.02761,0.01059,0.01782,-0.04088,-0.15494,-0.23219,-0.1206,0.16735,0.16489,0.1781,0.05619,-0.16006,-0.12811,-0.14699,-0.11813
-0.55685,0.22534,-0.93713,-0.23708,-0.4354,-1.04842,-1.29427,-0.79952,-0.8356,-0.32119,-0.50979,-0.56255,-0.60631,-0.7096,0.07857,0.46496,0.80831,0.46641,0.54143,0.22684,0.32052,0.14361,0.3245,0.37607,0.48431,0.38253,0.14397,0.25562,0.31721,0.23129,0.30937,0.01681,0.049,0.16399,0.00625,-0.01036,-0.0027,-0.0612,-0.17554,-0.24956,-0.13891,0.1501,0.14786,0.15991,0.03697,-0.17825,-0.14618,-0.16496
0.39753,-0.11809,0.1622,-0.91698,-0.25238,-0.43645,-1.0388,-1.28085,-0.79332,-0.82938,-0.31578,-0.50123,-0.55362,-0.59694,-0.69923,0.08391,0.46561,0.80256,0.46478,0.53882,0.2282,0.3228,0.14368,0.3236,0.37515,0.48242,0.38157,0.14521,0.25489,0.31715,0.22876,0.3065,0.0164,0.04722,0.16291,0.00721,-0.00938,-0.00175,-0.06009,-0.17547,-0.24923,-0.14018,0.14789,0.1468,0.15825,0.0363,-0.17856,-0.14624
-1.22701,-1.1336,-1.21913,-0.89698,-1.36034,-0.70192,-0.82358,-1.32159,-1.54844,-1.04,-1.05372,-0.5594,-0.73565,-0.78477,-0.81988,-0.91324,-0.16547,0.2177,0.5689,0.23438,0.31857,0.01729,0.1099,-0.05867,0.12122,0.17161,0.28284,0.17885,-0.0579,0.05774,0.12138,0.02606,0.1117,-0.1597,-0.12717,-0.00948,-0.16008,-0.17594,-0.16812,-0.22636,-0.33253,-0.39525,-0.28655,-0.00015,0.00646,0.01959,-0.10005,-0.31134
