"vb","value","date"
"TM3",25.7,2008-06-30
"TM4",7.6,2008-06-30
"PM1",0.3,2008-06-30
"TM1",22.8,2008-07-31
"TM2",15.8,2008-07-31
"TM3",29.8,2008-07-31
"PM1",0.2,2008-07-31
"TM1",22.8,2008-08-31
"TM2",15.7,2008-08-31
"TM3",29.9,2008-08-31
"TM4",11.8,2008-08-31
"PM1",0,2008-08-31
"TM1",19.2,2008-09-30
"TM2",13.3,2008-09-30
"TM3",25.1,2008-09-30
"TM4",10.2,2008-09-30
"PM1",71.7,2008-09-30
"TM1",15.3,2008-10-31
"TM2",9.8,2008-10-31
"TM3",20.8,2008-10-31
"TM4",1.6,2008-10-31
"PM1",94.6,2008-10-31
"TM1",9.1,2008-11-30
"TM2",3.6,2008-11-30
"TM3",14.6,2008-11-30
"TM4",0.6,2008-11-30
"TM1",7,2008-12-31
"TM2",1.6,2008-12-31
"TM3",12.3,2008-12-31
"TM4",-2.4,2008-12-31
"TM1",6.9,2009-01-31
"TM2",2.2,2009-01-31
"TM3",11.7,2009-01-31
"TM4",-3.2,2009-01-31
"PM1",43.2,2009-01-31
"TM1",8,2009-02-28
"TM2",3,2009-02-28
"TM3",13.1,2009-02-28
"TM4",0.4,2009-02-28
"PM1",121,2009-02-28
"TM1",11.3,2009-03-31
"TM2",6,2009-03-31
"TM3",16.5,2009-03-31
"TM4",1.6,2009-03-31
"PM1",46.8,2009-03-31
"TM1",11.9,2009-04-30
"TM2",5.8,2009-04-30
"TM3",18,2009-04-30
"TM4",1.6,2009-04-30
"PM1",24.4,2009-04-30
"TM1",17,2009-05-31
"TM2",10.3,2009-05-31
"TM3",23.7,2009-05-31
"TM4",6.8,2009-05-31
"PM1",11.7,2009-05-31
"TM1",21.5,2009-06-30
"TM2",14.9,2009-06-30
"TM3",28.1,2009-06-30
"TM4",9.8,2009-06-30
"PM1",2.6,2009-06-30
"TM1",24.5,2009-07-31
"TM2",17,2009-07-31
"TM3",32,2009-07-31
"TM4",13.8,2009-07-31
"PM1",0,2009-07-31
"TM1",22.3,2009-08-31
"TM2",15.8,2009-08-31
"TM3",28.8,2009-08-31
"TM4",14,2009-08-31
"PM1",7.3,2009-08-31
"TM1",18.7,2009-09-30
"TM2",13,2009-09-30
"TM3",24.4,2009-09-30
"TM4",8.6,2009-09-30
"PM1",39.9,2009-09-30
"TM1",14.2,2009-11-30
"TM2",8.2,2009-11-30
"TM3",20.1,2009-11-30
"TM4",4.2,2009-11-30
"PM1",19.3,2009-11-30
"PM1",126.5,2010-01-31
"PM1",180.1,2010-02-28
"PM1",124.7,2010-03-31
"PM1",33.8,2010-04-30
"PM1",14.9,2010-05-31
"PM1",9.9,2010-06-30
"PM1",1.2,2010-07-31
"PM1",46.2,2010-10-31
"PM1",74.9,2010-11-30
"PM1",230.9,2010-12-31
"PM1",30.8,2011-01-31
"PM1",38.6,2011-02-28
"PM1",73.7,2011-03-31
"PM1",56.6,2011-04-30
"PM1",74.4,2011-05-31
"PM1",9.1,2011-06-30
"PM1",0,2011-07-31
"PM1",0.2,2011-08-31
"PM1",1.9,2011-09-30
"PM1",38.7,2011-10-31
"PM1",142.6,2011-11-30
"PM1",1.6,2011-12-31
"PM1",15.3,2012-01-31
"PM1",9.8,2012-02-29
"PM1",25.4,2012-03-31
"PM1",44.6,2012-04-30
"PM1",12,2012-05-31
"PM1",1.2,2012-06-30
"PM1",0.8,2012-07-31
"PM1",0,2012-08-31
"PM1",71.6,2012-09-30
"PM1",100.8,2012-10-31
"PM1",146.3,2012-11-30
"PM1",12.9,2012-12-31
"TM1",9.3,2013-01-31
"TM2",3.5,2013-01-31
"TM3",15,2013-01-31
"TM4",0,2013-01-31
"PM1",92.5,2013-01-31
"TM1",7.6,2013-02-28
"TM2",1.9,2013-02-28
"TM3",13.3,2013-02-28
"TM4",-1.4,2013-02-28
"PM1",37.5,2013-02-28
"TM1",10.7,2013-03-31
"TM2",6.4,2013-03-31
"TM3",14.9,2013-03-31
"TM4",-1.5,2013-03-31
"PM1",108.3,2013-03-31
"TM1",12.5,2013-04-30
"TM2",7.1,2013-04-30
"TM3",17.9,2013-04-30
"TM4",2.4,2013-04-30
"PM1",33.6,2013-04-30
"TM1",14.3,2013-05-31
"TM2",8.6,2013-05-31
"TM3",20.1,2013-05-31
"TM4",2.8,2013-05-31
"PM1",20.3,2013-05-31
"TM1",18.2,2013-06-30
"TM2",11.6,2013-06-30
"TM3",24.7,2013-06-30
"TM4",8,2013-06-30
"PM1",0,2013-06-30
"TM1",21.4,2013-07-31
"TM2",14.7,2013-07-31
"TM3",28,2013-07-31
"TM4",12,2013-07-31
"PM1",0.7,2013-07-31
"TM1",22.5,2013-08-31
"TM2",16.3,2013-08-31
"TM3",28.8,2013-08-31
"TM4",13.3,2013-08-31
"PM1",4.4,2013-08-31
"TM1",19.4,2013-09-30
"TM2",13.4,2013-09-30
"TM3",25.4,2013-09-30
"TM4",11.4,2013-09-30
"PM1",22.3,2013-09-30
"TM1",10.8,2013-11-30
"TM2",4.6,2013-11-30
"TM3",17.1,2013-11-30
"TM4",-0.7,2013-11-30
"PM1",16.8,2013-11-30
"TM1",8.6,2013-12-31
"TM2",2.4,2013-12-31
"TM3",14.8,2013-12-31
"TM4",-0.2,2013-12-31
"PM1",69.5,2013-12-31
"TM1",9.3,2014-01-31
"TM2",4,2014-01-31
"TM3",14.6,2014-01-31
"TM4",-0.4,2014-01-31
"TM1",9.4,2014-02-28
"TM2",3.9,2014-02-28
"TM3",14.8,2014-02-28
"TM4",0.2,2014-02-28
"PM1",38.1,2014-02-28
"TM1",10.6,2014-03-31
"TM2",4.7,2014-03-31
"TM3",16.4,2014-03-31
"TM4",2,2014-03-31
"PM1",43,2014-03-31
"TM1",15,2014-04-30
"TM2",8.8,2014-04-30
"TM3",21.1,2014-04-30
"TM4",5.2,2014-04-30
"PM1",45.8,2014-04-30
"TM1",15.9,2014-05-31
"TM2",9.8,2014-05-31
"TM3",22,2014-05-31
"TM4",5.4,2014-05-31
"PM1",7.2,2014-05-31
"TM1",19.6,2014-06-30
"TM2",12.9,2014-06-30
"TM3",26.2,2014-06-30
"TM4",9.2,2014-06-30
"PM1",7.4,2014-06-30
"TM1",21.8,2014-07-31
"TM2",15.1,2014-07-31
"TM3",28.4,2014-07-31
"TM4",11.2,2014-07-31
"PM1",0,2014-07-31
"TM1",22.9,2014-08-31
"TM2",15.8,2014-08-31
"TM3",29.9,2014-08-31
"TM4",13.5,2014-08-31
"PM1",0,2014-08-31
"TM1",20.5,2014-09-30
"TM2",14.4,2014-09-30
"TM3",26.6,2014-09-30
"TM4",11.1,2014-09-30
"PM1",13.5,2014-09-30
"TM1",18,2014-10-31
"TM2",11.3,2014-10-31
"TM3",24.7,2014-10-31
"TM4",7.5,2014-10-31
"TM1",12.8,2014-11-30
"TM2",8,2014-11-30
"TM3",17.6,2014-11-30
"TM4",2.6,2014-11-30
"PM1",99.2,2014-11-30
"TM1",8.8,2014-12-31
"TM2",3.2,2014-12-31
"TM3",14.3,2014-12-31
"TM4",-1.8,2014-12-31
"PM1",13.2,2014-12-31
"TM1",8.5,2015-01-31
"TM2",2.6,2015-01-31
"TM3",14.2,2015-01-31
"TM4",-1.4,2015-01-31
"PM1",49.9,2015-01-31
"TM1",7.5,2015-02-28
"TM2",2.1,2015-02-28
"TM3",12.9,2015-02-28
"TM4",-1.6,2015-02-28
"PM1",42.6,2015-02-28
"PM1",42.5,2015-03-31
"TM1",14,2015-04-30
"TM2",8.6,2015-04-30
"TM3",19.3,2015-04-30
"TM4",6.5,2015-04-30
"PM1",32.3,2015-04-30
"TM1",18.3,2015-05-31
"TM2",11.7,2015-05-31
"TM3",24.8,2015-05-31
"TM4",8.6,2015-05-31
"PM1",3.6,2015-05-31
"TM1",19.5,2015-06-30
"TM2",13,2015-06-30
"TM3",26,2015-06-30
"TM4",8.8,2015-06-30
"PM1",5.4,2015-06-30
"TM1",25,2015-07-31
"TM2",18.1,2015-07-31
"TM3",31.8,2015-07-31
"TM4",16.2,2015-07-31
"PM1",0,2015-07-31
"TM1",23.1,2015-08-31
"TM2",16.9,2015-08-31
"TM3",29.3,2015-08-31
"TM4",13.7,2015-08-31
"PM1",4.4,2015-08-31
"TM1",19.3,2015-09-30
"TM2",13,2015-09-30
"TM3",25.5,2015-09-30
"TM4",10.7,2015-09-30
"PM1",87.8,2015-09-30
"PM1",93.3,2015-10-31
"TM1",12.5,2015-11-30
"TM2",6.1,2015-11-30
"TM3",18.7,2015-11-30
"TM4",-0.4,2015-11-30
"PM1",29.5,2015-11-30
"TM1",11.4,2015-12-31
"TM2",5.7,2015-12-31
"TM3",17.1,2015-12-31
"TM4",3.8,2015-12-31
"PM1",0.6,2015-12-31
"TM1",11.1,2016-01-31
"TM2",5.8,2016-01-31
"TM3",16.3,2016-01-31
"TM4",0.4,2016-01-31
"PM1",50.7,2016-02-29
"TM1",10.2,2016-03-31
"TM2",3.7,2016-03-31
"TM3",16.6,2016-03-31
"TM4",0.5,2016-03-31
"PM1",12.3,2016-03-31
"TM1",13.2,2016-04-30
"TM2",7.7,2016-04-30
"TM3",18.6,2016-04-30
"TM4",3,2016-04-30
"PM1",48.1,2016-04-30
"TM1",15.7,2016-05-31
"TM2",9.8,2016-05-31
"TM3",21.6,2016-05-31
"TM4",6,2016-05-31
"PM1",65.7,2016-05-31
"TM1",20.5,2016-06-30
"TM2",13.4,2016-06-30
"TM3",27.6,2016-06-30
"TM4",9.4,2016-06-30
"PM1",0,2016-06-30
"TM1",23.2,2016-07-31
"TM2",16.4,2016-07-31
"TM3",29.9,2016-07-31
"TM4",13.5,2016-07-31
"PM1",3.4,2016-07-31
"TM1",22.5,2016-08-31
"TM2",16,2016-08-31
"TM3",28.9,2016-08-31
"TM4",13,2016-08-31
"PM1",0.5,2016-08-31
"TM1",20.5,2016-09-30
"TM2",13.8,2016-09-30
"TM3",27.2,2016-09-30
"TM4",8,2016-09-30
"PM1",1.3,2016-09-30
"TM1",11.1,2016-11-30
"TM2",5.9,2016-11-30
"TM3",16.3,2016-11-30
"TM4",2,2016-11-30
"TM2",4.5,2016-12-31
"TM3",14.6,2016-12-31
"PM1",66,2016-12-31
"TM2",1.3,2017-01-31
"TM3",13.5,2017-01-31
"PM1",14.2,2017-01-31
