"value","startDate","endDate","lat","lon","variable","loc"
42.3000008165836,"1965-10-01 GMT","1965-11-01 GMT",36.875,-3.375,"rr","S"
42.0000009536743,"1965-11-01 GMT","1965-12-01 GMT",36.875,-3.375,"rr","S"
15.7000002861023,"1965-12-01 GMT","1966-01-01 GMT",36.875,-3.375,"rr","S"
19.200000025332,"1966-01-01 GMT","1966-02-01 GMT",36.875,-3.375,"rr","S"
33.5000005364418,"1966-02-01 GMT","1966-03-01 GMT",36.875,-3.375,"rr","S"
0,"1966-03-01 GMT","1966-04-01 GMT",36.875,-3.375,"rr","S"
10.700000166893,"1966-04-01 GMT","1966-05-01 GMT",36.875,-3.375,"rr","S"
17.299999922514,"1966-05-01 GMT","1966-06-01 GMT",36.875,-3.375,"rr","S"
8.40000057220459,"1966-06-01 GMT","1966-07-01 GMT",36.875,-3.375,"rr","S"
0,"1966-07-01 GMT","1966-08-01 GMT",36.875,-3.375,"rr","S"
0,"1966-08-01 GMT","1966-09-01 GMT",36.875,-3.375,"rr","S"
6.89999997615814,"1966-09-01 GMT","1966-10-01 GMT",36.875,-3.375,"rr","S"
22.5000002384186,"1966-10-01 GMT","1966-11-01 GMT",36.875,-3.375,"rr","S"
29.3000011444092,"1966-11-01 GMT","1966-12-01 GMT",36.875,-3.375,"rr","S"
0,"1966-12-01 GMT","1967-01-01 GMT",36.875,-3.375,"rr","S"
21.8000001907349,"1967-01-01 GMT","1967-02-01 GMT",36.875,-3.375,"rr","S"
27.6000001430511,"1967-02-01 GMT","1967-03-01 GMT",36.875,-3.375,"rr","S"
25.200001001358,"1967-03-01 GMT","1967-04-01 GMT",36.875,-3.375,"rr","S"
26.5000003576279,"1967-04-01 GMT","1967-05-01 GMT",36.875,-3.375,"rr","S"
17.6000001505017,"1967-05-01 GMT","1967-06-01 GMT",36.875,-3.375,"rr","S"
10.2000000476837,"1967-06-01 GMT","1967-07-01 GMT",36.875,-3.375,"rr","S"
0,"1967-07-01 GMT","1967-08-01 GMT",36.875,-3.375,"rr","S"
0,"1967-08-01 GMT","1967-09-01 GMT",36.875,-3.375,"rr","S"
0.400000005960464,"1967-09-01 GMT","1967-10-01 GMT",36.875,-3.375,"rr","S"
13.3000001907349,"1967-10-01 GMT","1967-11-01 GMT",36.875,-3.375,"rr","S"
53.0000000596046,"1967-11-01 GMT","1967-12-01 GMT",36.875,-3.375,"rr","S"
28.7000006213784,"1967-12-01 GMT","1968-01-01 GMT",36.875,-3.375,"rr","S"
3.5,"1968-01-01 GMT","1968-02-01 GMT",36.875,-3.375,"rr","S"
43.100002206862,"1968-02-01 GMT","1968-03-01 GMT",36.875,-3.375,"rr","S"
17.1000000238419,"1968-03-01 GMT","1968-04-01 GMT",36.875,-3.375,"rr","S"
6.80000007152557,"1968-04-01 GMT","1968-05-01 GMT",36.875,-3.375,"rr","S"
20.8000001907349,"1968-05-01 GMT","1968-06-01 GMT",36.875,-3.375,"rr","S"
4.80000019073486,"1968-06-01 GMT","1968-07-01 GMT",36.875,-3.375,"rr","S"
0,"1968-07-01 GMT","1968-08-01 GMT",36.875,-3.375,"rr","S"
5,"1968-08-01 GMT","1968-09-01 GMT",36.875,-3.375,"rr","S"
4.59999990463257,"1968-09-01 GMT","1968-10-01 GMT",36.875,-3.375,"rr","S"
0,"1968-10-01 GMT","1968-11-01 GMT",36.875,-3.375,"rr","S"
42.300000667572,"1968-11-01 GMT","1968-12-01 GMT",36.875,-3.375,"rr","S"
53.000000834465,"1968-12-01 GMT","1969-01-01 GMT",36.875,-3.375,"rr","S"
34.5000007078052,"1969-01-01 GMT","1969-02-01 GMT",36.875,-3.375,"rr","S"
58.5000007301569,"1969-02-01 GMT","1969-03-01 GMT",36.875,-3.375,"rr","S"
16.1000000685453,"1969-03-01 GMT","1969-04-01 GMT",36.875,-3.375,"rr","S"
31.6000007987022,"1969-04-01 GMT","1969-05-01 GMT",36.875,-3.375,"rr","S"
29.600000500679,"1969-05-01 GMT","1969-06-01 GMT",36.875,-3.375,"rr","S"
8.00000023841858,"1969-06-01 GMT","1969-07-01 GMT",36.875,-3.375,"rr","S"
0,"1969-07-01 GMT","1969-08-01 GMT",36.875,-3.375,"rr","S"
6.59999990463257,"1969-08-01 GMT","1969-09-01 GMT",36.875,-3.375,"rr","S"
18.7000005245209,"1969-09-01 GMT","1969-10-01 GMT",36.875,-3.375,"rr","S"
43.200001180172,"1969-10-01 GMT","1969-11-01 GMT",36.875,-3.375,"rr","S"
45.7000007629395,"1969-11-01 GMT","1969-12-01 GMT",36.875,-3.375,"rr","S"
31.8000007867813,"1969-12-01 GMT","1970-01-01 GMT",36.875,-3.375,"rr","S"
99.5000014901161,"1970-01-01 GMT","1970-02-01 GMT",36.875,-3.375,"rr","S"
2.90000009536743,"1970-02-01 GMT","1970-03-01 GMT",36.875,-3.375,"rr","S"
30.600000679493,"1970-03-01 GMT","1970-04-01 GMT",36.875,-3.375,"rr","S"
10.4000006467104,"1970-04-01 GMT","1970-05-01 GMT",36.875,-3.375,"rr","S"
6.90000012516975,"1970-05-01 GMT","1970-06-01 GMT",36.875,-3.375,"rr","S"
2.90000009536743,"1970-06-01 GMT","1970-07-01 GMT",36.875,-3.375,"rr","S"
0,"1970-07-01 GMT","1970-08-01 GMT",36.875,-3.375,"rr","S"
0,"1970-08-01 GMT","1970-09-01 GMT",36.875,-3.375,"rr","S"
0,"1970-09-01 GMT","1970-10-01 GMT",36.875,-3.375,"rr","S"
24.900000333786,"1970-10-01 GMT","1970-11-01 GMT",36.875,-3.375,"rr","S"
10.4000000953674,"1970-11-01 GMT","1970-12-01 GMT",36.875,-3.375,"rr","S"
66.1000001430511,"1970-12-01 GMT","1971-01-01 GMT",36.875,-3.375,"rr","S"
39.800001077354,"1971-01-01 GMT","1971-02-01 GMT",36.875,-3.375,"rr","S"
14.1999998092651,"1971-02-01 GMT","1971-03-01 GMT",36.875,-3.375,"rr","S"
37.0000009536743,"1971-03-01 GMT","1971-04-01 GMT",36.875,-3.375,"rr","S"
44.3000013306737,"1971-04-01 GMT","1971-05-01 GMT",36.875,-3.375,"rr","S"
28.3000005781651,"1971-05-01 GMT","1971-06-01 GMT",36.875,-3.375,"rr","S"
10.6000003814697,"1971-06-01 GMT","1971-07-01 GMT",36.875,-3.375,"rr","S"
0,"1971-07-01 GMT","1971-08-01 GMT",36.875,-3.375,"rr","S"
0,"1971-08-01 GMT","1971-09-01 GMT",36.875,-3.375,"rr","S"
4.09999990463257,"1971-09-01 GMT","1971-10-01 GMT",36.875,-3.375,"rr","S"
0,"1971-10-01 GMT","1971-11-01 GMT",36.875,-3.375,"rr","S"
46.8000012040138,"1971-11-01 GMT","1971-12-01 GMT",36.875,-3.375,"rr","S"
38.0999999344349,"1971-12-01 GMT","1972-01-01 GMT",36.875,-3.375,"rr","S"
20.4000003933907,"1972-01-01 GMT","1972-02-01 GMT",36.875,-3.375,"rr","S"
3.40000009536743,"1972-02-01 GMT","1972-03-01 GMT",36.875,-3.375,"rr","S"
45.6000005751848,"1972-03-01 GMT","1972-04-01 GMT",36.875,-3.375,"rr","S"
10.2000002861023,"1972-04-01 GMT","1972-05-01 GMT",36.875,-3.375,"rr","S"
12.2000002861023,"1972-05-01 GMT","1972-06-01 GMT",36.875,-3.375,"rr","S"
10.9000005722046,"1972-06-01 GMT","1972-07-01 GMT",36.875,-3.375,"rr","S"
0,"1972-07-01 GMT","1972-08-01 GMT",36.875,-3.375,"rr","S"
0,"1972-08-01 GMT","1972-09-01 GMT",36.875,-3.375,"rr","S"
45.1000000238419,"1972-09-01 GMT","1972-10-01 GMT",36.875,-3.375,"rr","S"
56.1000005751848,"1972-10-01 GMT","1972-11-01 GMT",36.875,-3.375,"rr","S"
34.0000001788139,"1972-11-01 GMT","1972-12-01 GMT",36.875,-3.375,"rr","S"
45.899999499321,"1972-12-01 GMT","1973-01-01 GMT",36.875,-3.375,"rr","S"
19.900000244379,"1973-01-01 GMT","1973-02-01 GMT",36.875,-3.375,"rr","S"
28.7000005245209,"1973-02-01 GMT","1973-03-01 GMT",36.875,-3.375,"rr","S"
20.9000003114343,"1973-03-01 GMT","1973-04-01 GMT",36.875,-3.375,"rr","S"
7.70000028610229,"1973-04-01 GMT","1973-05-01 GMT",36.875,-3.375,"rr","S"
22.3000001907349,"1973-05-01 GMT","1973-06-01 GMT",36.875,-3.375,"rr","S"
3.20000004768372,"1973-06-01 GMT","1973-07-01 GMT",36.875,-3.375,"rr","S"
0,"1973-07-01 GMT","1973-08-01 GMT",36.875,-3.375,"rr","S"
7.59999990463257,"1973-08-01 GMT","1973-09-01 GMT",36.875,-3.375,"rr","S"
0,"1973-09-01 GMT","1973-10-01 GMT",36.875,-3.375,"rr","S"
23.9000005722046,"1973-10-01 GMT","1973-11-01 GMT",36.875,-3.375,"rr","S"
16.600000217557,"1973-11-01 GMT","1973-12-01 GMT",36.875,-3.375,"rr","S"
59.2000022679567,"1973-12-01 GMT","1974-01-01 GMT",36.875,-3.375,"rr","S"
15.6999998688698,"1974-01-01 GMT","1974-02-01 GMT",36.875,-3.375,"rr","S"
36.000001013279,"1974-02-01 GMT","1974-03-01 GMT",36.875,-3.375,"rr","S"
26.6999999880791,"1974-03-01 GMT","1974-04-01 GMT",36.875,-3.375,"rr","S"
37.0000014081597,"1974-04-01 GMT","1974-05-01 GMT",36.875,-3.375,"rr","S"
1.5,"1974-05-01 GMT","1974-06-01 GMT",36.875,-3.375,"rr","S"
23.300000667572,"1974-06-01 GMT","1974-07-01 GMT",36.875,-3.375,"rr","S"
0,"1974-07-01 GMT","1974-08-01 GMT",36.875,-3.375,"rr","S"
0,"1974-08-01 GMT","1974-09-01 GMT",36.875,-3.375,"rr","S"
0,"1974-09-01 GMT","1974-10-01 GMT",36.875,-3.375,"rr","S"
39.5,"1974-10-01 GMT","1974-11-01 GMT",36.875,-3.375,"rr","S"
13.6000003367662,"1974-11-01 GMT","1974-12-01 GMT",36.875,-3.375,"rr","S"
0,"1974-12-01 GMT","1975-01-01 GMT",36.875,-3.375,"rr","S"
